Match_ID,Date,Matchday,Team_Home,Team_Away,Goals_Home,Goals_Away
9.3.2024_Werder Bremen_Dortmund_1_2,9.3.2024,Spieltag 25 von 34,Werder Bremen,Dortmund,1,2
10.3.2024_Bochum_Freiburg_1_2,10.3.2024,Spieltag 25 von 34,Bochum,Freiburg,1,2
10.3.2024_Eintracht Frankfurt_Hoffenheim_3_1,10.3.2024,Spieltag 25 von 34,Eintracht Frankfurt,Hoffenheim,3,1
10.3.2024_Leverkusen_Wolfsburg_2_0,10.3.2024,Spieltag 25 von 34,Leverkusen,Wolfsburg,2,0
15.3.2024_Köln_RB Leipzig_1_5,15.3.2024,Spieltag 26 von 34,Köln,RB Leipzig,1,5
16.3.2024_Mainz_Bochum_2_0,16.3.2024,Spieltag 26 von 34,Mainz,Bochum,2,0
16.3.2024_Wolfsburg_Augsburg_1_3,16.3.2024,Spieltag 26 von 34,Wolfsburg,Augsburg,1,3
16.3.2024_Union Berlin_Werder Bremen_2_1,16.3.2024,Spieltag 26 von 34,Union Berlin,Werder Bremen,2,1
16.3.2024_Heidenheim_Mönchengladbach_1_1,16.3.2024,Spieltag 26 von 34,Heidenheim,Mönchengladbach,1,1
16.3.2024_Darmstadt 98_Bayern_2_5,16.3.2024,Spieltag 26 von 34,Darmstadt 98,Bayern,2,5
16.3.2024_Hoffenheim_VfB Stuttgart_0_3,16.3.2024,Spieltag 26 von 34,Hoffenheim,VfB Stuttgart,0,3
17.3.2024_Freiburg_Leverkusen_2_3,17.3.2024,Spieltag 26 von 34,Freiburg,Leverkusen,2,3
17.3.2024_Dortmund_Eintracht Frankfurt_3_1,17.3.2024,Spieltag 26 von 34,Dortmund,Eintracht Frankfurt,3,1
30.3.2024_Mönchengladbach_Freiburg_0_3,30.3.2024,Spieltag 27 von 34,Mönchengladbach,Freiburg,0,3
30.3.2024_Eintracht Frankfurt_Union Berlin_0_0,30.3.2024,Spieltag 27 von 34,Eintracht Frankfurt,Union Berlin,0,0
30.3.2024_Leverkusen_Hoffenheim_2_1,30.3.2024,Spieltag 27 von 34,Leverkusen,Hoffenheim,2,1
30.3.2024_Werder Bremen_Wolfsburg_0_2,30.3.2024,Spieltag 27 von 34,Werder Bremen,Wolfsburg,0,2
30.3.2024_RB Leipzig_Mainz_0_0,30.3.2024,Spieltag 27 von 34,RB Leipzig,Mainz,0,0
30.3.2024_Bayern_Dortmund_0_2,30.3.2024,Spieltag 27 von 34,Bayern,Dortmund,0,2
31.3.2024_Augsburg_Köln_1_1,31.3.2024,Spieltag 27 von 34,Augsburg,Köln,1,1
31.3.2024_VfB Stuttgart_Heidenheim_3_3,31.3.2024,Spieltag 27 von 34,VfB Stuttgart,Heidenheim,3,3
31.3.2024_Bochum_Darmstadt 98_2_2,31.3.2024,Spieltag 27 von 34,Bochum,Darmstadt 98,2,2
5.4.2024_Eintracht Frankfurt_Werder Bremen_1_1,5.4.2024,Spieltag 28 von 34,Eintracht Frankfurt,Werder Bremen,1,1
6.4.2024_Freiburg_RB Leipzig_1_4,6.4.2024,Spieltag 28 von 34,Freiburg,RB Leipzig,1,4
6.4.2024_Mainz_Darmstadt 98_4_0,6.4.2024,Spieltag 28 von 34,Mainz,Darmstadt 98,4,0
6.4.2024_Köln_Bochum_2_1,6.4.2024,Spieltag 28 von 34,Köln,Bochum,2,1
6.4.2024_Heidenheim_Bayern_3_2,6.4.2024,Spieltag 28 von 34,Heidenheim,Bayern,3,2
6.4.2024_Union Berlin_Leverkusen_0_1,6.4.2024,Spieltag 28 von 34,Union Berlin,Leverkusen,0,1
6.4.2024_Dortmund_VfB Stuttgart_0_1,6.4.2024,Spieltag 28 von 34,Dortmund,VfB Stuttgart,0,1
7.4.2024_Hoffenheim_Augsburg_3_1,7.4.2024,Spieltag 28 von 34,Hoffenheim,Augsburg,3,1
7.4.2024_Wolfsburg_Mönchengladbach_1_3,7.4.2024,Spieltag 28 von 34,Wolfsburg,Mönchengladbach,1,3
12.4.2024_Augsburg_Union Berlin_2_0,12.4.2024,Spieltag 29 von 34,Augsburg,Union Berlin,2,0
13.4.2024_Bayern_Köln_2_0,13.4.2024,Spieltag 29 von 34,Bayern,Köln,2,0
13.4.2024_Mainz_Hoffenheim_4_1,13.4.2024,Spieltag 29 von 34,Mainz,Hoffenheim,4,1
13.4.2024_Mönchengladbach_Dortmund_1_2,13.4.2024,Spieltag 29 von 34,Mönchengladbach,Dortmund,1,2
13.4.2024_Bochum_Heidenheim_1_1,13.4.2024,Spieltag 29 von 34,Bochum,Heidenheim,1,1
13.4.2024_RB Leipzig_Wolfsburg_3_0,13.4.2024,Spieltag 29 von 34,RB Leipzig,Wolfsburg,3,0
13.4.2024_VfB Stuttgart_Eintracht Frankfurt_3_0,13.4.2024,Spieltag 29 von 34,VfB Stuttgart,Eintracht Frankfurt,3,0
14.4.2024_Darmstadt 98_Freiburg_0_1,14.4.2024,Spieltag 29 von 34,Darmstadt 98,Freiburg,0,1
14.4.2024_Leverkusen_Werder Bremen_5_0,14.4.2024,Spieltag 29 von 34,Leverkusen,Werder Bremen,5,0
19.4.2024_Eintracht Frankfurt_Augsburg_3_1,19.4.2024,Spieltag 30 von 34,Eintracht Frankfurt,Augsburg,3,1
20.4.2024_Heidenheim_RB Leipzig_1_2,20.4.2024,Spieltag 30 von 34,Heidenheim,RB Leipzig,1,2
20.4.2024_Wolfsburg_Bochum_1_0,20.4.2024,Spieltag 30 von 34,Wolfsburg,Bochum,1,0
20.4.2024_Köln_Darmstadt 98_0_2,20.4.2024,Spieltag 30 von 34,Köln,Darmstadt 98,0,2
20.4.2024_Hoffenheim_Mönchengladbach_4_3,20.4.2024,Spieltag 30 von 34,Hoffenheim,Mönchengladbach,4,3
20.4.2024_Union Berlin_Bayern_1_5,20.4.2024,Spieltag 30 von 34,Union Berlin,Bayern,1,5
21.4.2024_Werder Bremen_VfB Stuttgart_2_1,21.4.2024,Spieltag 30 von 34,Werder Bremen,VfB Stuttgart,2,1
21.4.2024_Dortmund_Leverkusen_1_1,21.4.2024,Spieltag 30 von 34,Dortmund,Leverkusen,1,1
21.4.2024_Freiburg_Mainz_1_1,21.4.2024,Spieltag 30 von 34,Freiburg,Mainz,1,1
26.4.2024_Bochum_Hoffenheim_3_2,26.4.2024,Spieltag 31 von 34,Bochum,Hoffenheim,3,2
27.4.2024_Augsburg_Werder Bremen_0_3,27.4.2024,Spieltag 31 von 34,Augsburg,Werder Bremen,0,3
27.4.2024_Freiburg_Wolfsburg_1_2,27.4.2024,Spieltag 31 von 34,Freiburg,Wolfsburg,1,2
27.4.2024_Bayern_Eintracht Frankfurt_2_1,27.4.2024,Spieltag 31 von 34,Bayern,Eintracht Frankfurt,2,1
27.4.2024_RB Leipzig_Dortmund_4_1,27.4.2024,Spieltag 31 von 34,RB Leipzig,Dortmund,4,1
27.4.2024_Leverkusen_VfB Stuttgart_2_2,27.4.2024,Spieltag 31 von 34,Leverkusen,VfB Stuttgart,2,2
28.4.2024_Mönchengladbach_Union Berlin_0_0,28.4.2024,Spieltag 31 von 34,Mönchengladbach,Union Berlin,0,0
28.4.2024_Mainz_Köln_1_1,28.4.2024,Spieltag 31 von 34,Mainz,Köln,1,1
28.4.2024_Darmstadt 98_Heidenheim_0_1,28.4.2024,Spieltag 31 von 34,Darmstadt 98,Heidenheim,0,1
3.5.2024_Hoffenheim_RB Leipzig_1_1,3.5.2024,Spieltag 32 von 34,Hoffenheim,RB Leipzig,1,1
4.5.2024_VfB Stuttgart_Bayern_3_1,4.5.2024,Spieltag 32 von 34,VfB Stuttgart,Bayern,3,1
4.5.2024_Werder Bremen_Mönchengladbach_2_2,4.5.2024,Spieltag 32 von 34,Werder Bremen,Mönchengladbach,2,2
4.5.2024_Dortmund_Augsburg_5_1,4.5.2024,Spieltag 32 von 34,Dortmund,Augsburg,5,1
4.5.2024_Wolfsburg_Darmstadt 98_3_0,4.5.2024,Spieltag 32 von 34,Wolfsburg,Darmstadt 98,3,0
4.5.2024_Köln_Freiburg_0_0,4.5.2024,Spieltag 32 von 34,Köln,Freiburg,0,0
5.5.2024_Union Berlin_Bochum_3_4,5.5.2024,Spieltag 32 von 34,Union Berlin,Bochum,3,4
5.5.2024_Eintracht Frankfurt_Leverkusen_1_5,5.5.2024,Spieltag 32 von 34,Eintracht Frankfurt,Leverkusen,1,5
5.5.2024_Heidenheim_Mainz_1_1,5.5.2024,Spieltag 32 von 34,Heidenheim,Mainz,1,1
10.5.2024_Augsburg_VfB Stuttgart_0_1,10.5.2024,Spieltag 33 von 34,Augsburg,VfB Stuttgart,0,1
11.5.2024_Mönchengladbach_Eintracht Frankfurt_1_1,11.5.2024,Spieltag 33 von 34,Mönchengladbach,Eintracht Frankfurt,1,1
11.5.2024_Köln_Union Berlin_3_2,11.5.2024,Spieltag 33 von 34,Köln,Union Berlin,3,2
11.5.2024_Freiburg_Heidenheim_1_1,11.5.2024,Spieltag 33 von 34,Freiburg,Heidenheim,1,1
11.5.2024_RB Leipzig_Werder Bremen_1_1,11.5.2024,Spieltag 33 von 34,RB Leipzig,Werder Bremen,1,1
11.5.2024_Mainz_Dortmund_3_0,11.5.2024,Spieltag 33 von 34,Mainz,Dortmund,3,0
12.5.2024_Darmstadt 98_Hoffenheim_0_6,12.5.2024,Spieltag 33 von 34,Darmstadt 98,Hoffenheim,0,6
12.5.2024_Bayern_Wolfsburg_2_0,12.5.2024,Spieltag 33 von 34,Bayern,Wolfsburg,2,0
12.5.2024_Bochum_Leverkusen_0_5,12.5.2024,Spieltag 33 von 34,Bochum,Leverkusen,0,5
18.5.2024_Union Berlin_Freiburg_2_1,18.5.2024,Spieltag 34 von 34,Union Berlin,Freiburg,2,1
18.5.2024_Hoffenheim_Bayern_4_2,18.5.2024,Spieltag 34 von 34,Hoffenheim,Bayern,4,2
18.5.2024_Wolfsburg_Mainz_1_3,18.5.2024,Spieltag 34 von 34,Wolfsburg,Mainz,1,3
18.5.2024_Leverkusen_Augsburg_2_1,18.5.2024,Spieltag 34 von 34,Leverkusen,Augsburg,2,1
18.5.2024_Eintracht Frankfurt_RB Leipzig_2_2,18.5.2024,Spieltag 34 von 34,Eintracht Frankfurt,RB Leipzig,2,2
18.5.2024_Dortmund_Darmstadt 98_4_0,18.5.2024,Spieltag 34 von 34,Dortmund,Darmstadt 98,4,0
18.5.2024_VfB Stuttgart_Mönchengladbach_4_0,18.5.2024,Spieltag 34 von 34,VfB Stuttgart,Mönchengladbach,4,0
18.5.2024_Werder Bremen_Bochum_4_1,18.5.2024,Spieltag 34 von 34,Werder Bremen,Bochum,4,1
18.5.2024_Heidenheim_Köln_4_1,18.5.2024,Spieltag 34 von 34,Heidenheim,Köln,4,1
