Match_ID,Date,Matchday,Team_Home,Team_Away,Goals_Home,Goals_Away
12.3.2022_Freiburg_Wolfsburg_3_2,12.3.2022,Spieltag 26 von 34,Freiburg,Wolfsburg,3,2
12.3.2022_Union Berlin_VfB Stuttgart_1_1,12.3.2022,Spieltag 26 von 34,Union Berlin,VfB Stuttgart,1,1
12.3.2022_Mönchengladbach_Hertha_2_0,12.3.2022,Spieltag 26 von 34,Mönchengladbach,Hertha,2,0
13.3.2022_Leverkusen_Köln_0_1,13.3.2022,Spieltag 26 von 34,Leverkusen,Köln,0,1
13.3.2022_Eintracht Frankfurt_Bochum_2_1,13.3.2022,Spieltag 26 von 34,Eintracht Frankfurt,Bochum,2,1
13.3.2022_Dortmund_Arminia_1_0,13.3.2022,Spieltag 26 von 34,Dortmund,Arminia,1,0
13.3.2022_Greuther Fürth_RB Leipzig_1_6,13.3.2022,Spieltag 26 von 34,Greuther Fürth,RB Leipzig,1,6
16.3.2022_Mainz_Dortmund_0_1,16.3.2022,Spieltag 25 von 34,Mainz,Dortmund,0,1
18.3.2022_Bochum_Mönchengladbach_0_2,18.3.2022,Spieltag 27 von 34,Bochum,Mönchengladbach,0,2
19.3.2022_Mainz_Arminia_4_0,19.3.2022,Spieltag 27 von 34,Mainz,Arminia,4,0
19.3.2022_VfB Stuttgart_Augsburg_3_2,19.3.2022,Spieltag 27 von 34,VfB Stuttgart,Augsburg,3,2
19.3.2022_Greuther Fürth_Freiburg_0_0,19.3.2022,Spieltag 27 von 34,Greuther Fürth,Freiburg,0,0
19.3.2022_Hertha_Hoffenheim_3_0,19.3.2022,Spieltag 27 von 34,Hertha,Hoffenheim,3,0
19.3.2022_Bayern_Union Berlin_4_0,19.3.2022,Spieltag 27 von 34,Bayern,Union Berlin,4,0
20.3.2022_RB Leipzig_Eintracht Frankfurt_0_0,20.3.2022,Spieltag 27 von 34,RB Leipzig,Eintracht Frankfurt,0,0
20.3.2022_Wolfsburg_Leverkusen_0_2,20.3.2022,Spieltag 27 von 34,Wolfsburg,Leverkusen,0,2
20.3.2022_Köln_Dortmund_1_1,20.3.2022,Spieltag 27 von 34,Köln,Dortmund,1,1
1.4.2022_Union Berlin_Köln_1_0,1.4.2022,Spieltag 28 von 34,Union Berlin,Köln,1,0
2.4.2022_Arminia_VfB Stuttgart_1_1,2.4.2022,Spieltag 28 von 34,Arminia,VfB Stuttgart,1,1
2.4.2022_Hoffenheim_Bochum_1_2,2.4.2022,Spieltag 28 von 34,Hoffenheim,Bochum,1,2
2.4.2022_Freiburg_Bayern_1_4,2.4.2022,Spieltag 28 von 34,Freiburg,Bayern,1,4
2.4.2022_Leverkusen_Hertha_2_1,2.4.2022,Spieltag 28 von 34,Leverkusen,Hertha,2,1
2.4.2022_Eintracht Frankfurt_Greuther Fürth_0_0,2.4.2022,Spieltag 28 von 34,Eintracht Frankfurt,Greuther Fürth,0,0
2.4.2022_Dortmund_RB Leipzig_1_4,2.4.2022,Spieltag 28 von 34,Dortmund,RB Leipzig,1,4
3.4.2022_Augsburg_Wolfsburg_3_0,3.4.2022,Spieltag 28 von 34,Augsburg,Wolfsburg,3,0
3.4.2022_Mönchengladbach_Mainz_1_1,3.4.2022,Spieltag 28 von 34,Mönchengladbach,Mainz,1,1
6.4.2022_Augsburg_Mainz_2_1,6.4.2022,Spieltag 26 von 34,Augsburg,Mainz,2,1
8.4.2022_VfB Stuttgart_Dortmund_0_2,8.4.2022,Spieltag 29 von 34,VfB Stuttgart,Dortmund,0,2
9.4.2022_Greuther Fürth_Mönchengladbach_0_2,9.4.2022,Spieltag 29 von 34,Greuther Fürth,Mönchengladbach,0,2
9.4.2022_Köln_Mainz_3_2,9.4.2022,Spieltag 29 von 34,Köln,Mainz,3,2
9.4.2022_Bayern_Augsburg_1_0,9.4.2022,Spieltag 29 von 34,Bayern,Augsburg,1,0
9.4.2022_Wolfsburg_Arminia_4_0,9.4.2022,Spieltag 29 von 34,Wolfsburg,Arminia,4,0
9.4.2022_Hertha_Union Berlin_1_4,9.4.2022,Spieltag 29 von 34,Hertha,Union Berlin,1,4
10.4.2022_Bochum_Leverkusen_0_0,10.4.2022,Spieltag 29 von 34,Bochum,Leverkusen,0,0
10.4.2022_Eintracht Frankfurt_Freiburg_1_2,10.4.2022,Spieltag 29 von 34,Eintracht Frankfurt,Freiburg,1,2
10.4.2022_RB Leipzig_Hoffenheim_3_0,10.4.2022,Spieltag 29 von 34,RB Leipzig,Hoffenheim,3,0
16.4.2022_Freiburg_Bochum_3_0,16.4.2022,Spieltag 30 von 34,Freiburg,Bochum,3,0
16.4.2022_Mainz_VfB Stuttgart_0_0,16.4.2022,Spieltag 30 von 34,Mainz,VfB Stuttgart,0,0
16.4.2022_Dortmund_Wolfsburg_6_1,16.4.2022,Spieltag 30 von 34,Dortmund,Wolfsburg,6,1
16.4.2022_Augsburg_Hertha_0_1,16.4.2022,Spieltag 30 von 34,Augsburg,Hertha,0,1
16.4.2022_Mönchengladbach_Köln_1_3,16.4.2022,Spieltag 30 von 34,Mönchengladbach,Köln,1,3
17.4.2022_Arminia_Bayern_0_3,17.4.2022,Spieltag 30 von 34,Arminia,Bayern,0,3
17.4.2022_Hoffenheim_Greuther Fürth_0_0,17.4.2022,Spieltag 30 von 34,Hoffenheim,Greuther Fürth,0,0
17.4.2022_Union Berlin_Eintracht Frankfurt_2_0,17.4.2022,Spieltag 30 von 34,Union Berlin,Eintracht Frankfurt,2,0
17.4.2022_Leverkusen_RB Leipzig_0_1,17.4.2022,Spieltag 30 von 34,Leverkusen,RB Leipzig,0,1
22.4.2022_Wolfsburg_Mainz_5_0,22.4.2022,Spieltag 31 von 34,Wolfsburg,Mainz,5,0
23.4.2022_Eintracht Frankfurt_Hoffenheim_2_2,23.4.2022,Spieltag 31 von 34,Eintracht Frankfurt,Hoffenheim,2,2
23.4.2022_Greuther Fürth_Leverkusen_1_4,23.4.2022,Spieltag 31 von 34,Greuther Fürth,Leverkusen,1,4
23.4.2022_RB Leipzig_Union Berlin_1_2,23.4.2022,Spieltag 31 von 34,RB Leipzig,Union Berlin,1,2
23.4.2022_Freiburg_Mönchengladbach_3_3,23.4.2022,Spieltag 31 von 34,Freiburg,Mönchengladbach,3,3
23.4.2022_Köln_Arminia_3_1,23.4.2022,Spieltag 31 von 34,Köln,Arminia,3,1
23.4.2022_Bayern_Dortmund_3_1,23.4.2022,Spieltag 31 von 34,Bayern,Dortmund,3,1
24.4.2022_Bochum_Augsburg_0_2,24.4.2022,Spieltag 31 von 34,Bochum,Augsburg,0,2
24.4.2022_Hertha_VfB Stuttgart_2_0,24.4.2022,Spieltag 31 von 34,Hertha,VfB Stuttgart,2,0
29.4.2022_Union Berlin_Greuther Fürth_1_1,29.4.2022,Spieltag 32 von 34,Union Berlin,Greuther Fürth,1,1
30.4.2022_Augsburg_Köln_1_4,30.4.2022,Spieltag 32 von 34,Augsburg,Köln,1,4
30.4.2022_VfB Stuttgart_Wolfsburg_1_1,30.4.2022,Spieltag 32 von 34,VfB Stuttgart,Wolfsburg,1,1
30.4.2022_Arminia_Hertha_1_1,30.4.2022,Spieltag 32 von 34,Arminia,Hertha,1,1
30.4.2022_Mainz_Bayern_3_1,30.4.2022,Spieltag 32 von 34,Mainz,Bayern,3,1
30.4.2022_Dortmund_Bochum_3_4,30.4.2022,Spieltag 32 von 34,Dortmund,Bochum,3,4
30.4.2022_Hoffenheim_Freiburg_3_4,30.4.2022,Spieltag 32 von 34,Hoffenheim,Freiburg,3,4
2.5.2022_Mönchengladbach_RB Leipzig_3_1,2.5.2022,Spieltag 32 von 34,Mönchengladbach,RB Leipzig,3,1
2.5.2022_Leverkusen_Eintracht Frankfurt_2_0,2.5.2022,Spieltag 32 von 34,Leverkusen,Eintracht Frankfurt,2,0
6.5.2022_Bochum_Arminia_2_1,6.5.2022,Spieltag 33 von 34,Bochum,Arminia,2,1
7.5.2022_Hoffenheim_Leverkusen_2_4,7.5.2022,Spieltag 33 von 34,Hoffenheim,Leverkusen,2,4
7.5.2022_Greuther Fürth_Dortmund_1_3,7.5.2022,Spieltag 33 von 34,Greuther Fürth,Dortmund,1,3
7.5.2022_Freiburg_Union Berlin_1_4,7.5.2022,Spieltag 33 von 34,Freiburg,Union Berlin,1,4
7.5.2022_Köln_Wolfsburg_0_1,7.5.2022,Spieltag 33 von 34,Köln,Wolfsburg,0,1
7.5.2022_Hertha_Mainz_1_2,7.5.2022,Spieltag 33 von 34,Hertha,Mainz,1,2
8.5.2022_Eintracht Frankfurt_Mönchengladbach_1_1,8.5.2022,Spieltag 33 von 34,Eintracht Frankfurt,Mönchengladbach,1,1
8.5.2022_Bayern_VfB Stuttgart_2_2,8.5.2022,Spieltag 33 von 34,Bayern,VfB Stuttgart,2,2
8.5.2022_RB Leipzig_Augsburg_4_0,8.5.2022,Spieltag 33 von 34,RB Leipzig,Augsburg,4,0
14.5.2022_Augsburg_Greuther Fürth_2_1,14.5.2022,Spieltag 34 von 34,Augsburg,Greuther Fürth,2,1
14.5.2022_Dortmund_Hertha_2_1,14.5.2022,Spieltag 34 von 34,Dortmund,Hertha,2,1
14.5.2022_Union Berlin_Bochum_3_2,14.5.2022,Spieltag 34 von 34,Union Berlin,Bochum,3,2
14.5.2022_Arminia_RB Leipzig_1_1,14.5.2022,Spieltag 34 von 34,Arminia,RB Leipzig,1,1
14.5.2022_Wolfsburg_Bayern_2_2,14.5.2022,Spieltag 34 von 34,Wolfsburg,Bayern,2,2
14.5.2022_Mainz_Eintracht Frankfurt_2_2,14.5.2022,Spieltag 34 von 34,Mainz,Eintracht Frankfurt,2,2
14.5.2022_VfB Stuttgart_Köln_2_1,14.5.2022,Spieltag 34 von 34,VfB Stuttgart,Köln,2,1
14.5.2022_Leverkusen_Freiburg_2_1,14.5.2022,Spieltag 34 von 34,Leverkusen,Freiburg,2,1
14.5.2022_Mönchengladbach_Hoffenheim_5_1,14.5.2022,Spieltag 34 von 34,Mönchengladbach,Hoffenheim,5,1
