,Date,Matchday,Team_Home,Team_Away,Goals_Home,Goals_Away,Attempts_Home,Attempts_Away,Attempts_On_Target_Home,Attempts_On_Target_Away,Possession_Home,Possession_Away,Passes_Home,Passes_Away,Passing_Accuracy_Home,Passing_Accuracy_Away,Fouls_Home,Fouls_Away,Yellow_Cards_Home,Yellow_Cards_Away,Red_Cards_Home,Red_Cards_Away,Offside_Home,Offside_Away,Corners_Home,Corners_Away
170,2.2.2024,Spieltag 20 von 34,Heidenheim,Dortmund,0,0,12,14,0,5,30,70,292,694,69,86,7,7,0,2,0,0,2,3,4,6
171,3.2.2024,Spieltag 20 von 34,Mainz,Werder Bremen,0,1,23,6,5,1,59,41,441,322,73,64,22,16,4,3,0,0,2,1,11,1
172,3.2.2024,Spieltag 20 von 34,Bochum,Augsburg,1,1,10,14,4,3,48,52,371,368,62,62,17,14,3,1,0,0,3,3,3,5
173,3.2.2024,Spieltag 20 von 34,Darmstadt 98,Leverkusen,0,2,8,20,6,7,32,68,371,771,75,88,14,8,2,2,0,0,2,2,4,3
174,3.2.2024,Spieltag 20 von 34,Freiburg,VfB Stuttgart,1,3,6,17,4,9,34,66,356,714,74,87,10,7,4,2,1,0,1,0,1,6
175,3.2.2024,Spieltag 20 von 34,Bayern,Mönchengladbach,3,1,20,11,6,3,56,44,594,467,88,86,10,9,0,1,0,0,2,0,6,5
176,3.2.2024,Spieltag 20 von 34,Köln,Eintracht Frankfurt,2,0,15,11,4,4,40,60,345,517,78,84,8,13,1,0,0,2,2,1,7,7
177,4.2.2024,Spieltag 20 von 34,Wolfsburg,Hoffenheim,2,2,14,17,7,7,45,55,358,456,76,79,12,16,2,3,0,0,1,3,7,2
178,4.2.2024,Spieltag 20 von 34,RB Leipzig,Union Berlin,2,0,16,10,6,2,66,34,687,348,88,77,13,11,1,2,0,1,2,0,5,4
179,7.2.2024,Spieltag 18 von 34,Mainz,Union Berlin,1,1,16,16,8,4,45,55,281,357,58,63,14,15,2,4,0,0,2,2,8,3
180,9.2.2024,Spieltag 21 von 34,Dortmund,Freiburg,3,0,17,6,8,3,66,34,671,333,89,75,13,7,2,0,0,0,3,3,5,3
181,10.2.2024,Spieltag 21 von 34,Augsburg,RB Leipzig,2,2,11,9,4,7,41,59,349,488,74,79,15,10,5,1,0,0,3,3,1,3
182,10.2.2024,Spieltag 21 von 34,Werder Bremen,Heidenheim,1,2,15,11,3,3,66,34,600,316,80,63,10,13,1,2,0,0,5,2,5,10
183,10.2.2024,Spieltag 21 von 34,Mönchengladbach,Darmstadt 98,0,0,24,10,8,1,59,41,526,373,87,76,11,15,0,5,0,0,0,3,7,2
184,10.2.2024,Spieltag 21 von 34,Union Berlin,Wolfsburg,1,0,8,17,1,4,41,59,338,474,71,74,12,10,1,2,0,0,3,1,6,10
185,10.2.2024,Spieltag 21 von 34,Eintracht Frankfurt,Bochum,1,1,9,14,2,5,54,46,438,391,69,67,6,12,2,2,0,0,0,3,8,3
186,10.2.2024,Spieltag 21 von 34,Leverkusen,Bayern,3,0,14,9,8,1,39,61,419,653,82,88,13,13,3,2,0,0,3,1,4,6
187,11.2.2024,Spieltag 21 von 34,VfB Stuttgart,Mainz,3,1,11,17,7,6,62,38,686,419,87,80,7,9,1,1,0,0,0,0,4,5
188,11.2.2024,Spieltag 21 von 34,Hoffenheim,Köln,1,1,10,6,3,1,58,42,535,395,79,72,12,13,3,4,0,0,2,0,10,3
189,16.2.2024,Spieltag 22 von 34,Köln,Werder Bremen,0,1,13,13,3,4,57,43,507,378,80,77,16,11,4,4,0,0,2,0,5,3
190,17.2.2024,Spieltag 22 von 34,Hoffenheim,Union Berlin,0,1,18,10,4,3,68,32,638,303,88,76,10,8,1,2,1,1,2,3,6,2
191,17.2.2024,Spieltag 22 von 34,Wolfsburg,Dortmund,1,1,11,12,4,5,36,64,334,626,74,86,18,5,3,1,0,0,5,3,5,3
192,17.2.2024,Spieltag 22 von 34,Heidenheim,Leverkusen,1,2,6,18,3,3,37,63,366,615,71,80,15,5,2,1,0,0,0,1,4,5
193,17.2.2024,Spieltag 22 von 34,Darmstadt 98,VfB Stuttgart,1,2,20,14,8,4,57,43,479,379,84,76,15,14,4,3,0,1,6,2,5,3
194,17.2.2024,Spieltag 22 von 34,Mainz,Augsburg,1,0,18,10,4,3,45,55,300,361,68,70,8,16,3,2,0,1,2,1,7,7
195,17.2.2024,Spieltag 22 von 34,RB Leipzig,Mönchengladbach,2,0,16,15,9,0,49,51,456,475,82,84,12,13,1,5,0,0,1,1,8,4
196,18.2.2024,Spieltag 22 von 34,Freiburg,Eintracht Frankfurt,3,3,13,10,8,6,54,46,559,477,81,81,8,10,0,0,0,0,0,1,6,1
197,18.2.2024,Spieltag 22 von 34,Bochum,Bayern,3,2,13,27,4,10,30,70,274,623,65,81,12,10,2,2,0,1,5,0,4,9
198,23.2.2024,Spieltag 23 von 34,Leverkusen,Mainz,2,1,17,13,7,5,67,33,677,340,86,75,14,16,3,5,0,1,2,2,11,2
199,24.2.2024,Spieltag 23 von 34,Union Berlin,Heidenheim,2,2,12,10,3,4,58,42,510,370,76,67,9,12,2,1,0,0,4,0,4,2
200,24.2.2024,Spieltag 23 von 34,Werder Bremen,Darmstadt 98,1,1,15,12,4,3,56,44,531,424,84,78,10,13,3,4,0,0,5,2,4,6
201,24.2.2024,Spieltag 23 von 34,VfB Stuttgart,Köln,1,1,13,12,5,6,75,25,842,278,90,74,12,13,1,0,0,0,0,1,9,4
202,24.2.2024,Spieltag 23 von 34,Mönchengladbach,Bochum,5,2,22,16,6,4,49,51,402,410,76,73,13,13,2,4,0,0,3,1,5,6
203,24.2.2024,Spieltag 23 von 34,Bayern,RB Leipzig,2,1,16,11,4,6,57,43,609,470,89,84,11,10,3,3,0,0,3,0,6,4
204,25.2.2024,Spieltag 23 von 34,Eintracht Frankfurt,Wolfsburg,2,2,12,14,5,8,57,43,525,402,77,70,9,7,2,1,0,0,5,2,5,3
205,25.2.2024,Spieltag 23 von 34,Dortmund,Hoffenheim,2,3,21,9,7,5,70,30,683,288,87,73,7,10,2,3,0,0,0,1,10,3
206,25.2.2024,Spieltag 23 von 34,Augsburg,Freiburg,2,1,19,5,8,1,63,37,520,313,82,66,16,11,3,1,0,0,1,3,10,2
207,1.3.2024,Spieltag 24 von 34,Freiburg,Bayern,2,2,17,20,6,8,38,62,370,605,82,88,11,7,1,2,0,0,3,0,3,6
208,2.3.2024,Spieltag 24 von 34,Mainz,Mönchengladbach,1,1,19,14,3,5,43,57,332,447,73,79,11,16,3,1,1,0,0,5,12,6
209,2.3.2024,Spieltag 24 von 34,Heidenheim,Eintracht Frankfurt,1,2,15,10,3,5,58,42,443,343,75,68,7,10,1,4,0,0,1,1,7,3
210,2.3.2024,Spieltag 24 von 34,Union Berlin,Dortmund,0,2,14,13,3,7,38,62,362,600,71,83,11,8,2,1,0,0,4,1,8,7
211,2.3.2024,Spieltag 24 von 34,Darmstadt 98,Augsburg,0,6,10,22,5,7,44,56,387,493,73,82,4,12,2,0,0,0,1,0,3,6
212,2.3.2024,Spieltag 24 von 34,Bochum,RB Leipzig,1,4,14,12,3,4,42,58,349,470,59,73,13,10,3,2,1,0,4,2,2,5
213,2.3.2024,Spieltag 24 von 34,Wolfsburg,VfB Stuttgart,2,3,12,7,2,3,41,59,410,595,76,83,19,14,3,2,0,0,0,2,5,4
214,3.3.2024,Spieltag 24 von 34,Köln,Leverkusen,0,2,6,17,0,5,22,78,238,834,72,91,10,9,2,2,1,0,2,1,1,9
215,3.3.2024,Spieltag 24 von 34,Hoffenheim,Werder Bremen,2,1,14,18,7,7,46,54,435,481,79,82,11,10,3,1,1,0,2,3,3,3
216,8.3.2024,Spieltag 25 von 34,VfB Stuttgart,Union Berlin,2,0,14,9,5,4,71,29,839,350,90,80,7,15,1,2,0,1,2,2,4,3
217,9.3.2024,Spieltag 25 von 34,Mönchengladbach,Köln,3,3,17,12,5,5,59,41,485,347,86,79,15,15,3,4,0,0,3,1,8,3
218,9.3.2024,Spieltag 25 von 34,RB Leipzig,Darmstadt 98,2,0,29,9,8,4,64,36,628,354,89,80,3,14,0,3,0,0,0,1,8,4
219,9.3.2024,Spieltag 25 von 34,Bayern,Mainz,8,1,24,14,12,2,59,41,568,387,89,87,8,7,1,1,0,0,2,1,6,7
220,9.3.2024,Spieltag 25 von 34,Augsburg,Heidenheim,1,0,7,6,3,1,59,41,479,331,73,61,14,20,1,3,0,0,1,1,5,2
221,9.3.2024,Spieltag 25 von 34,Werder Bremen,Dortmund,1,2,16,13,5,6,45,55,482,610,87,87,6,8,1,2,0,1,2,2,11,4
222,10.3.2024,Spieltag 25 von 34,Bochum,Freiburg,1,2,24,9,7,5,60,40,445,312,74,65,11,11,3,7,0,0,2,3,12,5
223,10.3.2024,Spieltag 25 von 34,Eintracht Frankfurt,Hoffenheim,3,1,17,6,7,2,65,35,624,350,86,74,11,10,2,1,0,2,2,3,5,1
224,10.3.2024,Spieltag 25 von 34,Leverkusen,Wolfsburg,2,0,19,2,8,1,77,23,899,280,93,75,6,7,1,1,0,1,0,0,9,2
225,15.3.2024,Spieltag 26 von 34,Köln,RB Leipzig,1,5,10,22,2,8,33,67,285,585,75,87,11,13,2,2,0,0,1,1,3,6
226,16.3.2024,Spieltag 26 von 34,Mainz,Bochum,2,0,15,11,4,2,51,49,362,365,64,64,15,16,4,3,0,0,1,2,7,6
227,16.3.2024,Spieltag 26 von 34,Wolfsburg,Augsburg,1,3,15,15,4,5,51,49,395,390,82,79,12,19,1,3,1,0,1,5,8,6
228,16.3.2024,Spieltag 26 von 34,Union Berlin,Werder Bremen,2,1,11,11,6,2,49,51,426,438,76,74,16,16,3,5,0,0,0,0,4,3
229,16.3.2024,Spieltag 26 von 34,Heidenheim,Mönchengladbach,1,1,19,7,3,2,54,46,458,419,79,77,16,8,1,3,0,0,2,0,10,4
230,16.3.2024,Spieltag 26 von 34,Darmstadt 98,Bayern,2,5,7,27,3,6,24,76,212,685,70,89,9,6,1,0,0,0,1,1,2,9
231,16.3.2024,Spieltag 26 von 34,Hoffenheim,VfB Stuttgart,0,3,7,25,1,11,43,57,396,534,73,84,8,12,1,0,0,0,1,1,5,6
232,17.3.2024,Spieltag 26 von 34,Freiburg,Leverkusen,2,3,11,19,3,7,32,68,340,730,79,92,13,6,1,0,0,0,1,0,2,8
233,17.3.2024,Spieltag 26 von 34,Dortmund,Eintracht Frankfurt,3,1,16,9,6,6,67,33,675,346,89,76,5,9,1,2,0,0,0,3,8,3
234,30.3.2024,Spieltag 27 von 34,Mönchengladbach,Freiburg,0,3,19,14,4,8,55,45,513,460,82,80,11,7,1,0,0,0,1,0,14,1
235,30.3.2024,Spieltag 27 von 34,Eintracht Frankfurt,Union Berlin,0,0,16,11,4,2,65,35,603,335,83,71,8,14,3,1,0,0,2,3,6,2
236,30.3.2024,Spieltag 27 von 34,Leverkusen,Hoffenheim,2,1,34,6,11,2,68,32,723,345,88,76,9,8,0,1,0,0,0,0,9,2
237,30.3.2024,Spieltag 27 von 34,Werder Bremen,Wolfsburg,0,2,6,16,1,6,49,51,435,446,86,85,13,15,4,4,1,1,1,1,3,6
238,30.3.2024,Spieltag 27 von 34,RB Leipzig,Mainz,0,0,20,8,10,2,67,33,625,320,85,70,10,15,2,5,0,0,4,0,12,2
239,30.3.2024,Spieltag 27 von 34,Bayern,Dortmund,0,2,17,11,2,5,61,39,626,422,89,82,7,7,0,0,0,0,2,2,7,4
240,31.3.2024,Spieltag 27 von 34,Augsburg,Köln,1,1,25,12,6,2,57,43,392,323,82,74,9,13,0,3,0,0,1,1,12,6
241,31.3.2024,Spieltag 27 von 34,VfB Stuttgart,Heidenheim,3,3,20,6,6,3,74,26,799,274,88,66,5,9,1,0,0,1,1,0,6,7
242,31.3.2024,Spieltag 27 von 34,Bochum,Darmstadt 98,2,2,21,12,7,3,58,42,445,330,76,70,7,16,2,2,0,0,0,2,6,5
243,5.4.2024,Spieltag 28 von 34,Eintracht Frankfurt,Werder Bremen,1,1,24,11,5,7,67,33,551,283,84,70,10,14,3,2,1,1,2,3,9,0
244,6.4.2024,Spieltag 28 von 34,Freiburg,RB Leipzig,1,4,13,14,2,6,46,54,408,473,85,87,7,13,3,4,0,0,0,1,8,4
245,6.4.2024,Spieltag 28 von 34,Mainz,Darmstadt 98,4,0,18,14,9,2,60,40,500,339,84,74,17,10,2,3,0,0,2,2,5,1
246,6.4.2024,Spieltag 28 von 34,Köln,Bochum,2,1,20,11,7,2,57,43,329,263,74,65,16,13,3,3,0,0,0,4,9,4
247,6.4.2024,Spieltag 28 von 34,Heidenheim,Bayern,3,2,9,15,4,7,32,68,310,659,73,87,9,8,2,0,0,0,0,2,3,3
248,6.4.2024,Spieltag 28 von 34,Union Berlin,Leverkusen,0,1,9,20,0,8,34,66,331,661,76,89,10,14,1,2,1,0,1,1,7,10
249,6.4.2024,Spieltag 28 von 34,Dortmund,VfB Stuttgart,0,1,16,10,7,2,52,48,500,489,86,84,8,8,2,4,0,0,2,2,8,3
250,7.4.2024,Spieltag 28 von 34,Hoffenheim,Augsburg,3,1,18,15,6,7,55,45,477,401,82,79,8,14,3,1,0,0,1,3,11,6
251,7.4.2024,Spieltag 28 von 34,Wolfsburg,Mönchengladbach,1,3,13,10,4,6,62,38,683,428,90,81,9,12,2,2,0,0,0,2,4,4
252,12.4.2024,Spieltag 29 von 34,Augsburg,Union Berlin,2,0,10,17,4,3,47,53,421,461,79,82,15,14,1,1,0,0,2,0,5,4
253,13.4.2024,Spieltag 29 von 34,Bayern,Köln,2,0,16,11,6,5,70,30,672,286,90,83,3,15,0,3,0,0,3,2,5,5
254,13.4.2024,Spieltag 29 von 34,Mainz,Hoffenheim,4,1,25,5,8,1,46,54,331,397,72,74,12,14,0,2,0,0,2,1,9,3
255,13.4.2024,Spieltag 29 von 34,Mönchengladbach,Dortmund,1,2,18,12,4,4,46,54,434,524,83,85,13,11,1,2,0,1,2,1,2,4
256,13.4.2024,Spieltag 29 von 34,Bochum,Heidenheim,1,1,23,11,5,3,61,39,444,282,76,62,12,21,4,1,0,0,1,0,6,2
257,13.4.2024,Spieltag 29 von 34,RB Leipzig,Wolfsburg,3,0,16,10,6,3,50,50,520,514,87,86,12,8,2,4,0,0,0,0,6,4
258,13.4.2024,Spieltag 29 von 34,VfB Stuttgart,Eintracht Frankfurt,3,0,9,10,6,3,56,44,615,491,86,83,4,15,1,3,0,0,1,0,4,5
259,14.4.2024,Spieltag 29 von 34,Darmstadt 98,Freiburg,0,1,17,9,5,3,54,46,500,443,81,77,6,12,0,1,0,0,0,0,2,2
260,14.4.2024,Spieltag 29 von 34,Leverkusen,Werder Bremen,5,0,20,7,10,3,56,44,631,496,90,84,10,4,2,1,0,0,5,1,7,0
261,19.4.2024,Spieltag 30 von 34,Eintracht Frankfurt,Augsburg,3,1,12,6,7,1,63,37,586,347,81,72,2,19,3,3,0,0,1,3,6,5
262,20.4.2024,Spieltag 30 von 34,Heidenheim,RB Leipzig,1,2,10,12,4,4,39,61,363,583,73,84,13,8,3,1,0,0,1,4,2,6
263,20.4.2024,Spieltag 30 von 34,Wolfsburg,Bochum,1,0,9,13,5,1,45,55,354,402,67,72,11,16,4,3,0,0,3,6,5,8
264,20.4.2024,Spieltag 30 von 34,Köln,Darmstadt 98,0,2,19,12,4,6,58,42,484,362,79,69,10,13,0,1,0,0,7,0,4,3
265,20.4.2024,Spieltag 30 von 34,Hoffenheim,Mönchengladbach,4,3,28,13,9,7,60,40,622,422,87,80,6,11,1,3,0,0,1,1,6,5
266,20.4.2024,Spieltag 30 von 34,Union Berlin,Bayern,1,5,15,19,4,9,36,64,389,716,84,92,4,4,0,0,0,0,3,2,5,3
267,21.4.2024,Spieltag 30 von 34,Werder Bremen,VfB Stuttgart,2,1,9,15,2,5,30,70,327,742,75,87,11,10,3,3,0,0,0,3,1,7
268,21.4.2024,Spieltag 30 von 34,Dortmund,Leverkusen,1,1,8,13,2,3,48,52,495,525,84,87,14,11,4,3,0,0,0,4,2,6
269,21.4.2024,Spieltag 30 von 34,Freiburg,Mainz,1,1,6,16,3,3,39,61,362,547,70,80,17,15,3,4,0,0,1,1,2,4
270,26.4.2024,Spieltag 31 von 34,Bochum,Hoffenheim,3,2,36,10,13,4,45,55,337,418,68,72,13,11,1,1,0,0,2,4,10,4
271,27.4.2024,Spieltag 31 von 34,Augsburg,Werder Bremen,0,3,13,15,1,6,55,45,404,340,77,75,18,8,1,2,0,0,3,2,6,4
272,27.4.2024,Spieltag 31 von 34,Freiburg,Wolfsburg,1,2,15,12,3,4,51,49,397,387,80,79,13,8,4,2,1,0,3,2,3,6
273,27.4.2024,Spieltag 31 von 34,Bayern,Eintracht Frankfurt,2,1,20,10,9,3,62,38,673,418,89,82,11,7,0,3,0,0,1,2,4,2
274,27.4.2024,Spieltag 31 von 34,RB Leipzig,Dortmund,4,1,21,12,7,5,38,62,343,545,85,87,11,8,1,2,0,0,0,1,5,8
275,27.4.2024,Spieltag 31 von 34,Leverkusen,VfB Stuttgart,2,2,14,11,6,4,49,51,485,513,80,83,10,19,4,3,0,0,1,2,5,2
276,28.4.2024,Spieltag 31 von 34,Mönchengladbach,Union Berlin,0,0,13,14,4,7,52,48,542,516,75,77,3,13,2,2,0,0,0,0,3,4
277,28.4.2024,Spieltag 31 von 34,Mainz,Köln,1,1,16,17,4,6,38,62,251,418,63,76,17,13,4,4,1,0,1,1,6,6
278,28.4.2024,Spieltag 31 von 34,Darmstadt 98,Heidenheim,0,1,11,17,3,5,45,55,386,441,75,78,14,12,2,1,0,0,1,2,3,8
279,3.5.2024,Spieltag 32 von 34,Hoffenheim,RB Leipzig,1,1,20,8,8,4,56,44,586,474,88,85,6,8,1,1,0,1,0,4,4,4
280,4.5.2024,Spieltag 32 von 34,VfB Stuttgart,Bayern,3,1,24,10,10,3,61,39,640,424,91,86,10,8,1,2,0,0,3,0,3,1
281,4.5.2024,Spieltag 32 von 34,Werder Bremen,Mönchengladbach,2,2,18,17,6,6,56,44,621,497,88,84,6,7,0,0,0,0,2,1,7,2
282,4.5.2024,Spieltag 32 von 34,Dortmund,Augsburg,5,1,21,22,10,4,61,39,575,359,87,83,4,10,0,1,0,0,1,0,6,9
283,4.5.2024,Spieltag 32 von 34,Wolfsburg,Darmstadt 98,3,0,21,6,7,1,54,46,530,466,85,82,11,13,0,3,0,0,0,4,9,2
284,4.5.2024,Spieltag 32 von 34,Köln,Freiburg,0,0,19,4,7,0,56,44,471,378,77,74,10,9,1,1,0,0,0,0,7,1
285,5.5.2024,Spieltag 32 von 34,Union Berlin,Bochum,3,4,12,18,5,5,48,52,357,389,65,65,13,16,0,1,0,0,1,0,6,4
286,5.5.2024,Spieltag 32 von 34,Eintracht Frankfurt,Leverkusen,1,5,17,9,5,7,56,44,514,421,85,84,10,4,0,0,0,0,1,1,10,5
287,5.5.2024,Spieltag 32 von 34,Heidenheim,Mainz,1,1,15,10,5,4,45,55,429,524,76,78,8,8,2,3,0,0,2,2,6,3
288,10.5.2024,Spieltag 33 von 34,Augsburg,VfB Stuttgart,0,1,9,19,1,7,23,77,226,763,72,91,15,9,4,2,0,0,4,0,5,5
289,11.5.2024,Spieltag 33 von 34,Mönchengladbach,Eintracht Frankfurt,1,1,6,17,3,2,44,56,434,546,80,82,9,10,1,0,0,0,0,3,2,8
290,11.5.2024,Spieltag 33 von 34,Köln,Union Berlin,3,2,18,13,5,6,63,37,441,262,76,64,15,16,3,2,0,0,0,1,6,8
291,11.5.2024,Spieltag 33 von 34,Freiburg,Heidenheim,1,1,20,8,4,3,57,43,515,404,84,80,9,11,1,1,0,0,2,1,2,4
292,11.5.2024,Spieltag 33 von 34,RB Leipzig,Werder Bremen,1,1,13,11,5,2,44,56,458,580,86,87,11,6,1,0,0,0,2,2,4,3
293,11.5.2024,Spieltag 33 von 34,Mainz,Dortmund,3,0,14,9,6,2,31,69,279,626,72,87,14,11,2,2,0,0,2,2,4,2
294,12.5.2024,Spieltag 33 von 34,Darmstadt 98,Hoffenheim,0,6,10,12,0,7,40,60,427,648,82,88,9,3,3,0,0,0,3,3,2,3
295,12.5.2024,Spieltag 33 von 34,Bayern,Wolfsburg,2,0,6,5,3,2,60,40,733,506,91,87,7,8,0,2,0,0,3,0,4,0
296,12.5.2024,Spieltag 33 von 34,Bochum,Leverkusen,0,5,3,29,0,10,32,68,294,619,71,89,5,10,2,1,1,0,3,2,2,6
297,18.5.2024,Spieltag 34 von 34,Union Berlin,Freiburg,2,1,13,13,5,4,36,64,303,516,77,84,14,9,7,4,0,0,0,0,3,7
298,18.5.2024,Spieltag 34 von 34,Hoffenheim,Bayern,4,2,17,11,9,4,48,52,457,510,86,87,7,9,3,1,0,0,1,3,6,5
299,18.5.2024,Spieltag 34 von 34,Wolfsburg,Mainz,1,3,13,12,3,6,65,35,483,269,77,63,13,15,2,3,0,0,1,3,1,3
300,18.5.2024,Spieltag 34 von 34,Leverkusen,Augsburg,2,1,20,10,8,2,66,34,733,388,92,81,6,8,0,1,0,0,5,0,5,4
301,18.5.2024,Spieltag 34 von 34,Eintracht Frankfurt,RB Leipzig,2,2,22,9,6,5,46,54,424,506,78,82,10,11,2,2,0,0,0,3,8,3
302,18.5.2024,Spieltag 34 von 34,Dortmund,Darmstadt 98,4,0,21,6,9,0,74,26,711,252,92,77,4,11,0,3,0,0,0,2,7,3
303,18.5.2024,Spieltag 34 von 34,VfB Stuttgart,Mönchengladbach,4,0,21,14,11,5,61,39,706,465,93,89,5,9,1,2,0,0,0,1,8,4
304,18.5.2024,Spieltag 34 von 34,Werder Bremen,Bochum,4,1,26,27,13,7,46,54,358,423,76,78,12,12,1,1,0,0,0,0,8,8
305,18.5.2024,Spieltag 34 von 34,Heidenheim,Köln,4,1,16,22,8,9,48,52,389,416,79,80,9,20,1,3,0,0,2,0,5,12
