,features,n_estimators,max_depth,min_samples_split,min_samples_leaf,train_acc,val_acc,train_f1,val_f1,train_mse,val_mse,train_r2,val_r2
16,basic,100,10.0,10,2,0.6256590509666081,0.5026455026455027,0.5785769508202817,0.415537206277947,2.203458517205915,2.9140606711791177,0.492776999872657,0.2132036187816383
17,basic,100,10.0,10,4,0.5992970123022847,0.4708994708994709,0.5388603333999934,0.38858513291090063,2.3987507457536013,2.9669812015372985,0.44782189439097064,0.19891507558492938
18,basic,100,20.0,2,1,1.0,0.4973544973544973,1.0,0.46505626950950113,0.667650799764325,3.1742949460077705,0.8463107705230133,0.14294036457790205
19,basic,100,20.0,2,2,0.7715289982425307,0.5132275132275133,0.7579393547934847,0.4542505049545567,1.309368671506869,3.019292688020843,0.6985911463054773,0.1847909742343724
20,basic,100,20.0,2,4,0.6590509666080844,0.5079365079365079,0.6286512176900299,0.43561355748138214,2.1396184485042955,2.9731958226233637,0.50747260268175,0.1972371278916918
21,basic,100,20.0,5,1,0.9244288224956063,0.5185185185185185,0.9241443229212696,0.47940067809845344,1.011719903586914,3.1154117402149435,0.767108116273221,0.15883883014196531
22,basic,100,20.0,5,2,0.7715289982425307,0.5132275132275133,0.7594978643486059,0.4503578444942758,1.3969664081408106,3.0191749601481024,0.6784266701272854,0.18482276076001236
23,basic,100,20.0,5,4,0.6590509666080844,0.5079365079365079,0.6286512176900299,0.43561355748138214,2.1396184485042955,2.9731958226233637,0.50747260268175,0.1972371278916918
24,basic,100,20.0,10,1,0.7943760984182777,0.5132275132275133,0.7872794652654472,0.46263461380151627,1.5072606016389583,3.0511374938625297,0.6530376050344261,0.17619287665711703
25,basic,100,20.0,10,2,0.7205623901581723,0.5132275132275133,0.703907475395789,0.4462340296856453,1.8022758527959122,2.9067281903651834,0.585126854908347,0.21518338860140052
26,basic,100,20.0,10,4,0.664323374340949,0.49206349206349204,0.634379650742932,0.4156112250451873,2.2172499894026654,2.9731047975610636,0.4896022852823052,0.19726170465851278
27,basic,100,30.0,2,1,1.0,0.48677248677248675,1.0,0.46835178754510093,0.6069741608983518,3.1425253587850484,0.8602781706637104,0.15151815312803685
28,basic,100,30.0,2,2,0.7996485061511424,0.5291005291005291,0.790572598154091,0.46185429930169575,1.2873216266323557,3.0307446652979397,0.7036662444558945,0.18169894036955625
29,basic,100,30.0,2,4,0.655536028119508,0.5026455026455027,0.6283943203523835,0.42447839494675116,2.137283123600012,2.9752456350758365,0.5080101805371864,0.19668367852952418
30,basic,100,30.0,5,1,0.9437609841827768,0.5291005291005291,0.943693150103665,0.4972983138310179,0.9628650584511967,3.1017900343556177,0.7783542100512504,0.16251669072398323
31,basic,100,30.0,5,2,0.7820738137082601,0.5079365079365079,0.7731836944070448,0.44421496828432455,1.3828579387916318,3.0242006196616336,0.681674355570245,0.18346583269135897
32,basic,100,30.0,5,4,0.655536028119508,0.5026455026455027,0.6283943203523835,0.42447839494675116,2.137283123600012,2.9752456350758365,0.5080101805371864,0.19668367852952418
33,basic,100,30.0,10,1,0.836555360281195,0.5026455026455027,0.8316678133148131,0.4496206590810043,1.470052595652928,3.065860702290157,0.6616026659500824,0.17221761038165762
34,basic,100,30.0,10,2,0.7346221441124781,0.5238095238095238,0.7170113942219739,0.4545642116668169,1.790510550985452,2.9048337185410276,0.5878351571682291,0.21569489599392255
35,basic,100,30.0,10,4,0.6625659050966608,0.49206349206349204,0.6325069696627437,0.4156112250451873,2.215574477957677,2.9737784852834825,0.48998797801726635,0.19707980897345967
36,basic,200,,2,1,1.0,0.5185185185185185,1.0,0.49529975608406984,0.5873635074557944,3.155738109935332,0.8647924260471994,0.14795071031746032
37,basic,200,,2,2,0.8084358523725835,0.5291005291005291,0.8009933083552049,0.4703916854373871,1.2515500621407252,3.039516700324365,0.7119006451124139,0.17933049091242148
38,basic,200,,2,4,0.6572934973637962,0.5079365079365079,0.6248879824342803,0.43561355748138214,2.119627124036936,3.0067771621069483,0.5120744862632531,0.18817016623112393
39,basic,200,,5,1,0.9630931458699473,0.5343915343915344,0.9630808635482754,0.5038301447015467,0.936105872713859,3.1415182734920366,0.7845140149056065,0.15179006615715007
40,basic,200,,5,2,0.7873462214411248,0.5026455026455027,0.7772769662328212,0.4393511227406241,1.3500631619536256,3.0368552640419484,0.6892235174747647,0.18004907870867393
41,basic,200,,5,4,0.6572934973637962,0.5079365079365079,0.6248879824342803,0.43561355748138214,2.119627124036936,3.0067771621069483,0.5120744862632531,0.18817016623112393
42,basic,200,,10,1,0.843585237258348,0.5079365079365079,0.8399925731139997,0.4603484286191693,1.4526627621974748,3.0823068011827734,0.665605701826689,0.1677771636806512
43,basic,200,,10,2,0.7451669595782073,0.5026455026455027,0.7278997228205522,0.43495428543317577,1.769611662740896,2.948923583798341,0.5926459565147816,0.20379063237444794
44,basic,200,,10,4,0.655536028119508,0.5026455026455027,0.6223998107006142,0.4312857393336369,2.196450170282973,2.9922257544798434,0.49439027950757175,0.1920990462904424
45,basic,200,10.0,2,1,0.7803163444639719,0.48677248677248675,0.768597728054158,0.40923184706496196,1.4890154627251961,3.069746751284931,0.6572375271229588,0.17116837715306865
46,basic,200,10.0,2,2,0.6397188049209139,0.4973544973544973,0.5926394556976272,0.420337845813789,1.8360547634575926,2.9795556235896465,0.5773511512710591,0.19551998163079543
47,basic,200,10.0,2,4,0.5992970123022847,0.47619047619047616,0.5379675763381596,0.3927671779523631,2.3307860228043866,2.9965053149253533,0.4634669679913749,0.19094356497015463
48,basic,200,10.0,5,1,0.7240773286467487,0.49206349206349204,0.7022887609804352,0.4145799087647478,1.699435943666369,3.063111397623699,0.608799988227714,0.1729599226416012
49,basic,200,10.0,5,2,0.6344463971880492,0.5079365079365079,0.5871205178071837,0.4276177162077583,1.8959809713257858,2.9940728618132604,0.5635564958673789,0.19160032731041965
50,basic,200,10.0,5,4,0.5992970123022847,0.47619047619047616,0.5379675763381596,0.3927671779523631,2.3307860228043866,2.9965053149253533,0.4634669679913749,0.19094356497015463
51,basic,200,10.0,10,1,0.664323374340949,0.5026455026455027,0.6279365227585871,0.41817607549694774,2.0334349702330594,3.031794380408107,0.5319154056626694,0.1814155172898112
52,basic,200,10.0,10,2,0.6186291739894552,0.5026455026455027,0.5678410666418621,0.4157755305601245,2.1814977291709967,2.9412061451802867,0.4978322422133916,0.2058743408013226
53,basic,200,10.0,10,4,0.6010544815465729,0.48148148148148145,0.5397836388850967,0.3993045114540442,2.3882225694235157,2.976762745245586,0.45024541774859983,0.19627405878369175
54,basic,200,20.0,2,1,1.0,0.5238095238095238,1.0,0.4920954960327729,0.6406156724536806,3.1580335253486846,0.8525340954806885,0.14733094815585512
55,basic,200,20.0,2,2,0.789103690685413,0.5079365079365079,0.7801095361858555,0.4502531743428102,1.271452441479269,3.037697290517328,0.7073192361687277,0.17982173156032133
56,basic,200,20.0,2,4,0.6590509666080844,0.5079365079365079,0.6242571312694335,0.43542195311252463,2.1211310539840027,3.007077153500806,0.5117282905650924,0.18808916855478242
57,basic,200,20.0,5,1,0.9332161687170475,0.5132275132275133,0.9330451743855045,0.4719220860712633,0.9806656517030917,3.1318830738890164,0.7742566197209719,0.15439157004996562
58,basic,200,20.0,5,2,0.7644991212653779,0.5079365079365079,0.7495942554380072,0.44151901505891983,1.3642629398621735,3.0242807278545327,0.6859548133463799,0.18344420347927615
59,basic,200,20.0,5,4,0.6590509666080844,0.5079365079365079,0.6242571312694335,0.43542195311252463,2.1211310539840027,3.007077153500806,0.5117282905650924,0.18808916855478242
60,basic,200,20.0,10,1,0.81195079086116,0.5185185185185185,0.8050206597598167,0.4646235960271048,1.483601675074485,3.0710517321031245,0.6584837487299479,0.17081603233215636
61,basic,200,20.0,10,2,0.7223198594024605,0.48677248677248675,0.7012612155573071,0.4224819853248577,1.7791634269634484,2.9468977130079264,0.5904471973969492,0.20433761748785984
62,basic,200,20.0,10,4,0.6537785588752196,0.5026455026455027,0.6191640922162304,0.432134207572804,2.1974454064701185,2.990947809001392,0.4941611820769928,0.19244409156962416
63,basic,200,30.0,2,1,1.0,0.49206349206349204,1.0,0.46039503520706526,0.5879138619453027,3.156702058903581,0.8646657377283034,0.14769044409603327
64,basic,200,30.0,2,2,0.8066783831282952,0.5238095238095238,0.7994731748664285,0.4653071795928939,1.2515500621407252,3.039516700324365,0.7119006451124139,0.17933049091242148
65,basic,200,30.0,2,4,0.6572934973637962,0.5079365079365079,0.6248879824342803,0.43561355748138214,2.119627124036936,3.0067771621069483,0.5120744862632531,0.18817016623112393
66,basic,200,30.0,5,1,0.961335676625659,0.5238095238095238,0.961311902529091,0.4953156701277002,0.9363784507518104,3.1405873660218186,0.7844512690680521,0.15204141117410896
67,basic,200,30.0,5,2,0.789103690685413,0.5026455026455027,0.7799735712208952,0.4391556290456283,1.3500631619536256,3.0368552640419484,0.6892235174747647,0.18004907870867393
68,basic,200,30.0,5,4,0.6572934973637962,0.5079365079365079,0.6248879824342803,0.43561355748138214,2.119627124036936,3.0067771621069483,0.5120744862632531,0.18817016623112393
69,basic,200,30.0,10,1,0.8418277680140598,0.5132275132275133,0.8371403505945679,0.46311572715522287,1.4526378589863818,3.082272498274409,0.665611434397257,0.1677864254659096
70,basic,200,30.0,10,2,0.7416520210896309,0.4973544973544973,0.7237997719411363,0.4296380503277055,1.769611662740896,2.948923583798341,0.5926459565147816,0.20379063237444794
71,basic,200,30.0,10,4,0.655536028119508,0.5026455026455027,0.6223998107006142,0.4312857393336369,2.196450170282973,2.9922257544798434,0.49439027950757175,0.1920990462904424
72,basic,500,,2,1,1.0,0.5026455026455027,1.0,0.4758219011212244,0.577660871406892,3.142572315596708,0.8670259149590345,0.15150547478888887
73,basic,500,,2,2,0.8137082601054482,0.5238095238095238,0.8068683268499881,0.463506364107457,1.2442776795563604,3.039076617800689,0.7135747041807883,0.17944931319381408
74,basic,500,,2,4,0.6590509666080844,0.5026455026455027,0.6235375465110155,0.42546428865889324,2.1082872874296763,3.007557157372562,0.5146848489725915,0.18795956750940834
75,basic,500,,5,1,0.9666080843585237,0.5291005291005291,0.966571351646615,0.4978004951643326,0.9231689024289805,3.1117637697211977,0.7874920282556264,0.1598237821752766
76,basic,500,,5,2,0.7873462214411248,0.5079365079365079,0.7768717653289922,0.4489474735784172,1.3474072087793567,3.031390622840188,0.6898349020443997,0.18152453183314932
77,basic,500,,5,4,0.6590509666080844,0.5026455026455027,0.6235375465110155,0.42546428865889324,2.1082872874296763,3.007557157372562,0.5146848489725915,0.18795956750940834
78,basic,500,,10,1,0.8330404217926186,0.5238095238095238,0.826981309674676,0.4747021600663057,1.4427333890240455,3.069674350066035,0.6678913842713929,0.17118792548217066
79,basic,500,,10,2,0.7416520210896309,0.5238095238095238,0.7233164240881823,0.4618575066208393,1.763082480099734,2.9599775171724385,0.5941489353917468,0.20080607036344156
80,basic,500,,10,4,0.6537785588752196,0.5026455026455027,0.616188979756421,0.42546428865889324,2.185555699867397,2.9795381552372615,0.49689812157758917,0.19552469808593942
81,basic,500,10.0,2,1,0.7908611599297012,0.4973544973544973,0.7789407622959003,0.4203159518839685,1.4714321722255226,3.050568477810075,0.6612850956565676,0.17634651099127985
82,basic,500,10.0,2,2,0.6449912126537786,0.4973544973544973,0.5972460460647399,0.4116669338891561,1.832011344186002,2.974133577395634,0.5782819222557153,0.19698393410317883
83,basic,500,10.0,2,4,0.6010544815465729,0.48148148148148145,0.539242665349992,0.3981416632579423,2.3175681074641603,2.985689667002496,0.46650965321641846,0.19386378990932596
84,basic,500,10.0,5,1,0.7205623901581723,0.5026455026455027,0.6973478255541343,0.42447839494675116,1.6856474047056302,3.044553134919813,0.6119740276046417,0.17797065357165043
85,basic,500,10.0,5,2,0.6379613356766256,0.49206349206349204,0.5911613898156428,0.40755927577633,1.8959137553829206,2.9785629996134073,0.5635719685762728,0.19578799010437997
86,basic,500,10.0,5,4,0.6010544815465729,0.48148148148148145,0.539242665349992,0.3981416632579423,2.3175681074641603,2.985689667002496,0.46650965321641846,0.19386378990932596
87,basic,500,10.0,10,1,0.6590509666080844,0.4973544973544973,0.6162356885049342,0.41285501750618037,2.02707594716753,3.0154322738542527,0.5333792148208589,0.1858332860593518
88,basic,500,10.0,10,2,0.6133567662565905,0.49206349206349204,0.5578601060533965,0.4086988884030722,2.17905162118004,2.934103035947217,0.4983953216742121,0.2077921802942514
89,basic,500,10.0,10,4,0.6010544815465729,0.48677248677248675,0.5396826928719838,0.4034515156010483,2.3766412068917315,2.959592319613287,0.45291137828430483,0.20091007370441238
90,basic,500,20.0,2,1,1.0,0.5079365079365079,1.0,0.4735212697379464,0.6341506914896369,3.136611837342365,0.8540222955147452,0.1531148039175615
91,basic,500,20.0,2,2,0.7785588752196837,0.5132275132275133,0.7668038862286519,0.4534026270164241,1.2660945510963126,3.041653385795444,0.7085525905582819,0.17875358583523004
92,basic,500,20.0,2,4,0.6537785588752196,0.5026455026455027,0.617004908486285,0.4252672733785277,2.1099044208614983,3.007845339611076,0.5143125945078533,0.18788175830500953
93,basic,500,20.0,5,1,0.9367311072056239,0.5132275132275133,0.9366400718276081,0.4642096139680681,0.968458903747771,3.1128375160313038,0.7770665402487916,0.159533870671548
94,basic,500,20.0,5,2,0.7697715289982425,0.5343915343915344,0.7556487865902911,0.4694309396811087,1.364611222797333,3.027369110280757,0.685874640693305,0.18261034022419564
95,basic,500,20.0,5,4,0.6537785588752196,0.5026455026455027,0.617004908486285,0.4252672733785277,2.1099044208614983,3.007845339611076,0.5143125945078533,0.18788175830500953
96,basic,500,20.0,10,1,0.8031634446397188,0.5185185185185185,0.7945399747756349,0.4638593773121636,1.4732985887273737,3.0574929231926062,0.6608554577168633,0.17447691073799632
97,basic,500,20.0,10,2,0.7293497363796133,0.5079365079365079,0.7092029096578821,0.4482842478987264,1.7738705381823368,2.959626799684903,0.591665588805697,0.20090076408507618
98,basic,500,20.0,10,4,0.6467486818980668,0.5026455026455027,0.6079331548353539,0.42546428865889324,2.1867684264949157,2.978380950938419,0.49661895914564813,0.19583714324662682
99,basic,500,30.0,2,1,1.0,0.4973544973544973,1.0,0.46814477052258474,0.5782022221536829,3.14376824980323,0.8669012992479765,0.15118257255312784
100,basic,500,30.0,2,2,0.81195079086116,0.5238095238095238,0.8040952083654629,0.463506364107457,1.2442776795563604,3.039076617800689,0.7135747041807883,0.17944931319381408
101,basic,500,30.0,2,4,0.6590509666080844,0.5026455026455027,0.6235375465110155,0.42546428865889324,2.1082872874296763,3.007557157372562,0.5146848489725915,0.18795956750940834
102,basic,500,30.0,5,1,0.9630931458699473,0.5343915343915344,0.9630398956412236,0.502891403864249,0.9236104441159498,3.111518571049793,0.7873903879944656,0.15988998581655578
103,basic,500,30.0,5,2,0.7855887521968365,0.5238095238095238,0.7751400728082918,0.4636885828468897,1.3474072087793567,3.031390622840188,0.6898349020443997,0.18152453183314932
104,basic,500,30.0,5,4,0.6590509666080844,0.5026455026455027,0.6235375465110155,0.42546428865889324,2.1082872874296763,3.007557157372562,0.5146848489725915,0.18795956750940834
105,basic,500,30.0,10,1,0.8347978910369068,0.5291005291005291,0.8290805055189202,0.4832057583326619,1.4427507397665258,3.069200404382066,0.6678873902340254,0.17131589081684218
106,basic,500,30.0,10,2,0.7381370826010545,0.5238095238095238,0.7192944001653457,0.4618575066208393,1.763082480099734,2.9599775171724385,0.5941489353917468,0.20080607036344156
107,basic,500,30.0,10,4,0.6537785588752196,0.5026455026455027,0.616188979756421,0.42546428865889324,2.185555699867397,2.9795381552372615,0.49689812157758917,0.19552469808593942
108,odds,100,,2,1,1.0,0.48677248677248675,1.0,0.44768112868351545,0.5515446397188049,2.9951756613756615,0.8730377156284883,0.19130257142857143
109,odds,100,,2,2,0.968365553602812,0.48148148148148145,0.9682947372020972,0.4373123550657296,0.9188869342841341,2.9124757134971997,0.7884777117672147,0.21363155735575612
110,odds,100,,2,4,0.8453427065026362,0.5079365079365079,0.8388413429098129,0.45897270056862594,1.6499576051963936,2.8597432841490997,0.6201896064501984,0.22786931327974314
111,odds,100,,5,1,0.9859402460456942,0.48148148148148145,0.9858705816565322,0.43290609410827985,0.7908913508898225,2.9719838552340634,0.817941531169922,0.19756435908680292
112,odds,100,,5,2,0.9490333919156415,0.49206349206349204,0.9488691865176162,0.44416682147852116,1.011482855014609,2.8890113594919278,0.7671626834398282,0.2199669329371795
113,odds,100,,5,4,0.8453427065026362,0.5079365079365079,0.8388413429098129,0.45897270056862594,1.6499576051963936,2.8597432841490997,0.6201896064501984,0.22786931327974314
114,odds,100,,10,1,0.9191564147627417,0.5026455026455027,0.9183051579549578,0.4602789860659826,1.225129739445248,2.9323467582915073,0.7179824457169133,0.2082663752612931
115,odds,100,,10,2,0.8875219683655536,0.5026455026455027,0.8852971602415175,0.4512816622732991,1.4554597842711623,2.86185784360688,0.6649618440383259,0.2272983822261424
116,odds,100,,10,4,0.8189806678383128,0.5079365079365079,0.8125905300778776,0.4535899186436821,1.761567958549286,2.882782417948184,0.5944975692137939,0.2216487471539904
117,odds,100,10.0,2,1,0.9789103690685413,0.4973544973544973,0.9789149013787874,0.45032394842412116,1.1821760997027424,2.9058576566767105,0.7278701172326039,0.2154184326972881
118,odds,100,10.0,2,2,0.9209138840070299,0.48148148148148145,0.9200701986290737,0.43264711009683193,1.3865571513286774,2.811482861207956,0.6808228189216095,0.24089962747385196
119,odds,100,10.0,2,4,0.820738137082601,0.5079365079365079,0.8134026758286497,0.454656207559808,1.8360003469114463,2.855879652850929,0.5773636776352167,0.22891249373024913
120,odds,100,10.0,5,1,0.929701230228471,0.5079365079365079,0.9290917967526946,0.4648396686204006,1.34414737031478,2.8916891076082094,0.6905852974037957,0.21924394094578348
121,odds,100,10.0,5,2,0.9086115992970123,0.48677248677248675,0.9072414323969444,0.42918085771346454,1.4535813509914268,2.8050191013027574,0.6653942481685814,0.24264484264825548
122,odds,100,10.0,5,4,0.820738137082601,0.5079365079365079,0.8134026758286497,0.454656207559808,1.8360003469114463,2.855879652850929,0.5773636776352167,0.22891249373024913
123,odds,100,10.0,10,1,0.8471001757469244,0.5132275132275133,0.844160916675491,0.46289517287261295,1.6672559352788763,2.9182800800813986,0.6162076341039452,0.2120643783780224
124,odds,100,10.0,10,2,0.827768014059754,0.5185185185185185,0.8221826681165977,0.460807891999547,1.7862263305129684,2.8246122404674185,0.5888213591521974,0.23735469507379692
125,odds,100,10.0,10,4,0.7820738137082601,0.5185185185185185,0.7724375579090152,0.45637422686603013,1.923380923595678,2.8608261140484066,0.5572491903814085,0.22757694920693017
126,odds,100,20.0,2,1,1.0,0.47619047619047616,1.0,0.43734260114238666,0.5623269828015949,3.00267734955639,0.8705556846012875,0.18927711561977467
127,odds,100,20.0,2,2,0.9701230228471002,0.48148148148148145,0.9700558235535807,0.43182674802298465,0.9221855459567728,2.91508384299155,0.7877183910467265,0.2129273623922815
128,odds,100,20.0,2,4,0.8453427065026362,0.5079365079365079,0.8388413429098129,0.45897270056862594,1.650767610648476,2.857991301485287,0.6200031480293492,0.2283423485989725
129,odds,100,20.0,5,1,0.9859402460456942,0.48148148148148145,0.9858705816565322,0.43396811270827024,0.8003383906011178,2.9704345771461047,0.8157668790095711,0.19798266417055177
130,odds,100,20.0,5,2,0.9490333919156415,0.4973544973544973,0.9488691865176162,0.4489617950234947,1.0144331553640813,2.9022060157415273,0.7664835419071645,0.21640437574978766
131,odds,100,20.0,5,4,0.8453427065026362,0.5079365079365079,0.8388413429098129,0.45897270056862594,1.650767610648476,2.857991301485287,0.6200031480293492,0.2283423485989725
132,odds,100,20.0,10,1,0.9156414762741653,0.5026455026455027,0.9149067380048853,0.45490238695202323,1.2334844617022906,2.9505862932719813,0.7160592385154356,0.203341700816565
133,odds,100,20.0,10,2,0.8840070298769771,0.4973544973544973,0.8814647315208318,0.4464367784864148,1.4562937393901128,2.8614298930549826,0.6647698725470985,0.22741392887515466
134,odds,100,20.0,10,4,0.8189806678383128,0.5079365079365079,0.8125905300778776,0.4535899186436821,1.7622248364826185,2.881952401157649,0.5943463598338756,0.22187285168743476
135,odds,100,30.0,2,1,1.0,0.48677248677248675,1.0,0.44768112868351545,0.5517598711189221,2.994098001175779,0.872988170644711,0.19159353968253967
136,odds,100,30.0,2,2,0.968365553602812,0.48148148148148145,0.9682947372020972,0.4373123550657296,0.9188869342841341,2.9124757134971997,0.7884777117672147,0.21363155735575612
137,odds,100,30.0,2,4,0.8453427065026362,0.5079365079365079,0.8388413429098129,0.45897270056862594,1.6499576051963936,2.8597432841490997,0.6201896064501984,0.22786931327974314
138,odds,100,30.0,5,1,0.9859402460456942,0.48148148148148145,0.9858705816565322,0.43290609410827985,0.7908913508898225,2.9719838552340634,0.817941531169922,0.19756435908680292
139,odds,100,30.0,5,2,0.9490333919156415,0.49206349206349204,0.9488691865176162,0.44416682147852116,1.011482855014609,2.8890113594919278,0.7671626834398282,0.2199669329371795
140,odds,100,30.0,5,4,0.8453427065026362,0.5079365079365079,0.8388413429098129,0.45897270056862594,1.6499576051963936,2.8597432841490997,0.6201896064501984,0.22786931327974314
141,odds,100,30.0,10,1,0.9191564147627417,0.5026455026455027,0.9183051579549578,0.4602789860659826,1.225129739445248,2.9323467582915073,0.7179824457169133,0.2082663752612931
142,odds,100,30.0,10,2,0.8875219683655536,0.5026455026455027,0.8852971602415175,0.4512816622732991,1.4554597842711623,2.86185784360688,0.6649618440383259,0.2272983822261424
143,odds,100,30.0,10,4,0.8189806678383128,0.5079365079365079,0.8125905300778776,0.4535899186436821,1.761567958549286,2.882782417948184,0.5944975692137939,0.2216487471539904
144,odds,200,,2,1,1.0,0.49206349206349204,1.0,0.4527736316411746,0.5370971880492091,3.031452116402116,0.8763634327785165,0.1815079285714286
145,odds,200,,2,2,0.9718804920913884,0.48148148148148145,0.9718345675250895,0.43351942074357863,0.895507334921749,2.9529234753533995,0.7938595560078776,0.20271066165458218
146,odds,200,,2,4,0.8558875219683656,0.5026455026455027,0.850552272791551,0.4527210410123309,1.619178356705685,2.8985235231338993,0.6272748057581112,0.21739864875384718
147,odds,200,,5,1,0.9912126537785588,0.4973544973544973,0.9911867414892334,0.45780108887355264,0.7702857193439158,3.0330593745068186,0.8226848245746404,0.18107396888315896
148,odds,200,,5,2,0.9543057996485061,0.4973544973544973,0.9541309834287288,0.44591120498378567,0.9902746533330727,2.934633622543703,0.7720446848935498,0.20764892191320017
149,odds,200,,5,4,0.8558875219683656,0.5026455026455027,0.850552272791551,0.4527210410123309,1.619178356705685,2.8985235231338993,0.6272748057581112,0.21739864875384718
150,odds,200,,10,1,0.929701230228471,0.5026455026455027,0.929026292393775,0.4615023639413883,1.2137692799567747,2.9897313333420557,0.7205975556904269,0.19277253999764488
151,odds,200,,10,2,0.8963093145869947,0.49206349206349204,0.8945918421183154,0.4398138062980539,1.4276172231041468,2.896338255485027,0.6713710354508652,0.21798867101904273
152,odds,200,,10,4,0.827768014059754,0.5079365079365079,0.8212787695673132,0.45044448864666076,1.7386514559607127,2.9028538112794857,0.5997728113409484,0.21622947095453893
153,odds,200,10.0,2,1,0.9876977152899824,0.5238095238095238,0.9876969353079104,0.4698286223317528,1.1623347632717085,2.9435039205004467,0.7324374744632935,0.2052539414648793
154,odds,200,10.0,2,2,0.9261862917398945,0.5132275132275133,0.9254707071685214,0.46391137382337017,1.355142709999809,2.866311037482982,0.6880542358299515,0.22609601987959482
155,odds,200,10.0,2,4,0.8154657293497364,0.5132275132275133,0.8066032679116898,0.46100291204683475,1.8060761913894146,2.8850739117409896,0.5842520396450488,0.22103004382993274
156,odds,200,10.0,5,1,0.9349736379613357,0.5079365079365079,0.9343885748994722,0.45897270056862594,1.3252395655363045,2.9610793599507788,0.6949377612195073,0.20050857281328982
157,odds,200,10.0,5,2,0.9103690685413005,0.49206349206349204,0.9087600184205777,0.43519484120810925,1.4223339381253493,2.8586655284456097,0.6725872161216371,0.2281603073196854
158,odds,200,10.0,5,4,0.8154657293497364,0.5132275132275133,0.8066032679116898,0.46100291204683475,1.8060761913894146,2.8850739117409896,0.5842520396450488,0.22103004382993274
159,odds,200,10.0,10,1,0.859402460456942,0.48677248677248675,0.8567458883429906,0.4301108729355388,1.6470003539898332,2.959681236397563,0.6208703480286801,0.20088606617265803
160,odds,200,10.0,10,2,0.8418277680140598,0.5079365079365079,0.8373972607483263,0.44672741315988784,1.7482211411487327,2.8679979016609503,0.59756992692382,0.22564056655154352
161,odds,200,10.0,10,4,0.7943760984182777,0.5026455026455027,0.7844349621337715,0.44393348948578654,1.900795793254767,2.885107244548869,0.562448152594825,0.22102104397180544
162,odds,200,20.0,2,1,1.0,0.48677248677248675,1.0,0.43769043250000444,0.5478850777542278,3.0313243816349624,0.8738801249519815,0.1815424169585601
163,odds,200,20.0,2,2,0.968365553602812,0.47619047619047616,0.968269999771583,0.42897501339505456,0.9011439179186351,2.947765830064079,0.7925620482418714,0.20410322588269858
164,odds,200,20.0,2,4,0.8558875219683656,0.5026455026455027,0.850552272791551,0.4527210410123309,1.6195678057554534,2.8975531990848995,0.6271851569111383,0.2176606362470771
165,odds,200,20.0,5,1,0.9912126537785588,0.5026455026455027,0.9911867414892334,0.4616502386467736,0.7827535542479329,3.032824131551481,0.8198148033894324,0.18113748448110012
166,odds,200,20.0,5,2,0.9578207381370826,0.4973544973544973,0.9576679199809103,0.44691134038352737,0.9962515973580839,2.9395399593110825,0.7706688280501891,0.20632421098600784
167,odds,200,20.0,5,4,0.8558875219683656,0.5026455026455027,0.850552272791551,0.4527210410123309,1.6195678057554534,2.8975531990848995,0.6271851569111383,0.2176606362470771
168,odds,200,20.0,10,1,0.9279437609841827,0.49206349206349204,0.9272610330293176,0.4431795829442888,1.221662044911345,3.0012135985270256,0.7187806883029557,0.1896723283977031
169,odds,200,20.0,10,2,0.8963093145869947,0.4973544973544973,0.8945918421183154,0.44467642522230216,1.4310433493490984,2.8935337015781877,0.6705823616368544,0.21874590057388932
170,odds,200,20.0,10,4,0.827768014059754,0.5079365079365079,0.8212787695673132,0.45044448864666076,1.7389671400471682,2.902173110125581,0.599700142748291,0.2164132602660931
171,odds,200,30.0,2,1,1.0,0.49206349206349204,1.0,0.4527736316411746,0.5372070560788298,3.031919585618294,0.8763381418138048,0.18138171188306063
172,odds,200,30.0,2,2,0.9718804920913884,0.48148148148148145,0.9718345675250895,0.43351942074357863,0.895507334921749,2.9529234753533995,0.7938595560078776,0.20271066165458218
173,odds,200,30.0,2,4,0.8558875219683656,0.5026455026455027,0.850552272791551,0.4527210410123309,1.619178356705685,2.8985235231338993,0.6272748057581112,0.21739864875384718
174,odds,200,30.0,5,1,0.9912126537785588,0.4973544973544973,0.9911867414892334,0.45780108887355264,0.770240999670934,3.03343123918092,0.8226951187764678,0.18097356542115162
175,odds,200,30.0,5,2,0.9543057996485061,0.4973544973544973,0.9541309834287288,0.44591120498378567,0.9902746533330727,2.934633622543703,0.7720446848935498,0.20764892191320017
176,odds,200,30.0,5,4,0.8558875219683656,0.5026455026455027,0.850552272791551,0.4527210410123309,1.619178356705685,2.8985235231338993,0.6272748057581112,0.21739864875384718
177,odds,200,30.0,10,1,0.929701230228471,0.5026455026455027,0.929026292393775,0.4615023639413883,1.2137692799567747,2.9897313333420557,0.7205975556904269,0.19277253999764488
178,odds,200,30.0,10,2,0.8963093145869947,0.49206349206349204,0.8945918421183154,0.4398138062980539,1.4276172231041468,2.896338255485027,0.6713710354508652,0.21798867101904273
179,odds,200,30.0,10,4,0.827768014059754,0.5079365079365079,0.8212787695673132,0.45044448864666076,1.7386514559607127,2.9028538112794857,0.5997728113409484,0.21622947095453893
180,odds,500,,2,1,1.0,0.48677248677248675,1.0,0.446631966652728,0.5321548752196836,3.020209164021164,0.877501123695493,0.18454352571428578
