Match_ID,Attempts_Home,Attempts_Away,Attempts_On_Target_Home,Attempts_On_Target_Away,Possession_Home,Possession_Away,Passes_Home,Passes_Away,Passing_Accuracy_Home,Passing_Accuracy_Away,Fouls_Home,Fouls_Away,Yellow_Cards_Home,Yellow_Cards_Away,Red_Cards_Home,Red_Cards_Away,Offside_Home,Offside_Away,Corners_Home,Corners_Away
11.3.2023_Hertha_Mainz_1_1,11,6,4,3,40,60,271,411,53,69,10,15,2,1,0,0,2,3,7,8
11.3.2023_Eintracht Frankfurt_VfB Stuttgart_1_1,10,10,1,4,52,48,484,468,78,77,16,11,4,1,0,0,3,3,3,2
11.3.2023_Schalke_Dortmund_2_2,10,20,4,8,34,66,275,552,69,84,16,8,1,1,0,0,1,1,3,6
12.3.2023_Freiburg_Hoffenheim_2_1,9,12,3,1,60,40,486,322,78,68,11,25,2,3,0,1,1,2,2,2
12.3.2023_Werder Bremen_Leverkusen_2_3,12,13,6,5,54,46,542,480,76,72,12,12,2,1,0,0,5,1,2,3
12.3.2023_Wolfsburg_Union Berlin_1_1,15,12,6,2,59,41,497,356,78,69,11,14,1,4,0,0,1,1,3,5
17.3.2023_Mönchengladbach_Werder Bremen_2_2,21,8,9,3,59,41,535,370,84,74,9,12,1,1,0,0,4,0,6,5
18.3.2023_Augsburg_Schalke_1_1,9,14,3,5,42,58,273,357,64,76,11,14,4,4,1,0,1,0,9,6
18.3.2023_Hoffenheim_Hertha_3_1,16,11,7,5,46,54,304,344,67,70,10,11,0,3,1,0,3,1,8,9
18.3.2023_VfB Stuttgart_Wolfsburg_0_1,12,9,2,3,57,43,504,384,84,77,10,8,1,0,0,0,4,2,3,8
18.3.2023_Bochum_RB Leipzig_1_0,8,22,2,8,34,66,295,543,66,82,11,8,2,3,0,0,0,0,2,7
18.3.2023_Dortmund_Köln_6_1,12,11,8,5,64,36,718,398,90,85,7,10,1,0,0,0,0,0,1,6
19.3.2023_Union Berlin_Eintracht Frankfurt_2_0,15,19,3,5,36,64,289,496,66,81,19,15,3,2,0,0,1,0,3,7
19.3.2023_Leverkusen_Bayern_2_1,11,11,5,6,40,60,403,603,80,85,10,11,2,3,0,0,3,1,5,3
19.3.2023_Mainz_Freiburg_1_1,10,11,5,5,46,54,390,445,66,68,18,10,2,3,0,0,2,0,3,5
31.3.2023_Eintracht Frankfurt_Bochum_1_1,19,7,7,2,73,27,574,223,84,57,14,13,3,2,0,0,2,0,15,2
1.4.2023_RB Leipzig_Mainz_0_3,12,19,3,7,70,30,706,308,85,67,13,20,3,3,0,0,4,0,3,4
1.4.2023_Schalke_Leverkusen_0_3,12,18,3,10,48,52,341,388,71,75,20,13,2,1,0,0,3,1,7,5
1.4.2023_Union Berlin_VfB Stuttgart_3_0,12,17,5,8,37,63,300,511,67,81,11,12,1,1,0,0,5,2,3,5
1.4.2023_Wolfsburg_Augsburg_2_2,23,5,5,2,69,31,628,291,89,69,9,15,3,2,0,0,3,2,4,7
1.4.2023_Freiburg_Hertha_1_1,16,10,8,3,59,41,522,378,82,76,7,11,1,1,0,0,2,2,2,2
1.4.2023_Bayern_Dortmund_4_2,16,10,9,4,48,52,534,564,85,85,11,7,1,1,0,0,5,0,6,2
2.4.2023_Köln_Mönchengladbach_0_0,12,8,5,2,51,49,438,451,82,78,18,8,3,3,0,0,1,2,11,1
2.4.2023_Werder Bremen_Hoffenheim_1_2,12,8,4,2,58,42,533,395,78,73,12,16,3,4,0,0,5,2,1,6
8.4.2023_Dortmund_Union Berlin_2_1,15,7,6,2,64,36,583,328,84,73,8,11,5,2,0,0,0,4,8,0
8.4.2023_Freiburg_Bayern_0_1,10,22,2,8,33,67,323,657,67,87,11,14,2,2,0,0,1,3,2,6
8.4.2023_Mainz_Werder Bremen_2_2,16,9,10,4,51,49,457,461,71,72,11,22,1,5,0,0,3,1,1,2
8.4.2023_Augsburg_Köln_1_3,13,11,1,6,53,47,449,419,72,72,5,11,3,4,0,0,4,8,6,1
8.4.2023_Leverkusen_Eintracht Frankfurt_3_1,14,9,9,2,43,57,436,569,79,82,9,13,1,5,0,0,1,0,2,5
8.4.2023_Hertha_RB Leipzig_0_1,11,18,1,6,32,68,276,578,60,82,12,13,4,3,0,0,0,3,4,4
9.4.2023_Mönchengladbach_Wolfsburg_2_0,13,10,6,2,44,56,389,482,76,83,12,11,0,1,0,0,2,2,5,8
9.4.2023_Bochum_VfB Stuttgart_2_3,12,15,5,7,56,44,475,384,77,73,12,8,3,3,0,0,2,0,7,4
9.4.2023_Hoffenheim_Schalke_2_0,15,11,4,3,44,56,303,366,65,71,14,13,3,0,0,0,2,1,9,8
14.4.2023_Schalke_Hertha_5_2,14,11,7,5,52,48,293,261,64,64,12,19,2,3,0,0,3,4,7,8
15.4.2023_Köln_Mainz_1_1,11,5,4,1,54,46,448,384,72,67,10,15,3,2,0,0,1,3,3,3
15.4.2023_VfB Stuttgart_Dortmund_3_3,12,15,5,6,43,57,452,615,86,87,7,14,3,3,1,0,2,1,5,7
15.4.2023_Bayern_Hoffenheim_1_1,22,4,8,1,66,34,658,337,87,75,7,10,2,1,0,0,1,1,13,4
15.4.2023_RB Leipzig_Augsburg_3_2,12,12,6,2,59,41,637,432,85,81,8,11,2,3,0,0,5,3,3,5
15.4.2023_Eintracht Frankfurt_Mönchengladbach_1_1,16,4,5,2,59,41,560,411,80,77,16,5,1,2,0,0,2,2,10,2
16.4.2023_Werder Bremen_Freiburg_1_2,13,7,5,3,49,51,493,502,74,77,14,11,2,3,0,0,1,4,5,2
16.4.2023_Union Berlin_Bochum_1_1,10,14,2,6,39,61,324,493,64,76,10,7,0,1,1,0,4,0,5,7
16.4.2023_Wolfsburg_Leverkusen_0_0,11,15,3,4,42,58,445,593,82,87,10,17,0,5,0,0,1,2,2,5
21.4.2023_Augsburg_VfB Stuttgart_1_1,4,7,1,3,38,62,328,539,71,80,17,12,5,3,0,0,0,1,1,3
22.4.2023_Hoffenheim_Köln_1_3,12,13,4,6,55,45,485,403,75,73,11,11,1,2,0,0,1,3,2,5
22.4.2023_Bochum_Wolfsburg_1_5,24,15,6,7,55,45,360,312,73,72,11,8,3,3,0,0,4,0,10,3
22.4.2023_Hertha_Werder Bremen_2_4,14,13,5,4,55,45,432,366,77,71,11,12,2,2,0,0,1,1,8,4
22.4.2023_Mainz_Bayern_3_1,12,11,4,2,25,75,247,736,62,87,14,6,2,0,0,0,2,3,2,7
22.4.2023_Dortmund_Eintracht Frankfurt_4_0,14,9,7,2,55,45,496,424,83,79,10,13,2,3,0,0,1,3,5,2
23.4.2023_Freiburg_Schalke_4_0,26,9,12,3,44,56,315,398,77,81,9,10,1,2,0,0,2,1,6,5
23.4.2023_Leverkusen_RB Leipzig_2_0,7,26,4,6,31,69,324,710,73,85,9,9,3,3,0,1,1,3,0,9
23.4.2023_Mönchengladbach_Union Berlin_0_1,8,13,4,3,62,38,664,408,88,81,10,12,3,2,0,0,0,3,2,2
28.4.2023_Bochum_Dortmund_1_1,13,22,4,7,33,67,251,485,67,82,13,9,1,2,0,0,2,1,4,11
29.4.2023_Köln_Freiburg_0_1,19,13,4,6,57,43,451,353,78,68,15,7,1,1,0,0,1,0,9,6
29.4.2023_Eintracht Frankfurt_Augsburg_1_1,7,10,1,3,59,41,528,359,78,68,6,11,2,2,0,0,4,3,5,7
29.4.2023_VfB Stuttgart_Mönchengladbach_2_1,17,9,6,4,41,59,443,627,82,86,11,14,2,2,0,1,3,0,5,8
29.4.2023_RB Leipzig_Hoffenheim_1_0,15,5,2,1,59,41,586,420,84,79,10,14,0,2,0,0,3,1,7,1
29.4.2023_Union Berlin_Leverkusen_0_0,9,9,1,1,34,66,324,650,70,87,9,8,1,1,0,0,1,1,6,4
29.4.2023_Schalke_Werder Bremen_2_1,19,10,10,1,57,43,411,336,77,73,10,17,4,3,0,0,3,4,11,3
30.4.2023_Bayern_Hertha_2_0,26,2,9,1,82,18,765,180,90,58,5,8,2,0,0,0,2,2,18,1
30.4.2023_Wolfsburg_Mainz_3_0,10,10,4,2,51,49,491,464,78,77,6,11,1,3,0,0,2,4,3,5
5.5.2023_Leverkusen_Köln_1_2,13,7,3,5,65,35,672,375,82,72,8,13,1,6,0,0,3,0,9,2
5.5.2023_Mainz_Schalke_2_3,10,16,4,10,57,43,403,313,67,63,12,10,4,1,0,0,3,1,7,6
6.5.2023_Freiburg_RB Leipzig_0_1,3,13,1,5,41,59,351,518,68,80,9,11,1,4,0,0,4,2,3,3
6.5.2023_Mönchengladbach_Bochum_2_0,25,14,9,2,56,44,413,335,74,66,7,13,2,1,0,0,3,2,11,3
6.5.2023_Hoffenheim_Eintracht Frankfurt_3_1,8,19,4,7,31,69,251,547,72,85,17,14,2,4,1,0,2,0,1,11
6.5.2023_Hertha_VfB Stuttgart_2_1,7,14,3,4,29,71,251,610,64,84,9,19,4,1,0,0,1,2,3,5
6.5.2023_Augsburg_Union Berlin_1_0,13,12,3,5,38,62,312,501,72,83,10,14,2,2,0,0,0,2,3,7
6.5.2023_Werder Bremen_Bayern_1_2,13,13,2,4,33,67,330,671,73,87,14,11,2,1,0,0,1,0,1,11
7.5.2023_Dortmund_Wolfsburg_6_0,20,10,10,3,58,42,501,368,88,84,11,14,0,1,0,0,2,2,10,6
12.5.2023_Köln_Hertha_5_2,31,9,16,3,64,36,513,302,84,71,11,13,2,7,0,0,0,0,12,3
13.5.2023_Bochum_Augsburg_3_2,13,15,8,2,56,44,326,264,65,59,13,16,3,2,0,0,1,0,7,7
13.5.2023_Wolfsburg_Hoffenheim_2_1,9,10,3,2,46,54,392,457,75,77,17,12,2,2,0,0,0,7,3,7
13.5.2023_Bayern_Schalke_6_0,25,8,14,0,63,37,536,309,88,77,10,10,0,3,0,0,2,0,4,3
13.5.2023_Eintracht Frankfurt_Mainz_3_0,18,9,6,3,56,44,537,424,84,77,4,10,1,3,0,0,0,1,5,1
13.5.2023_Union Berlin_Freiburg_4_2,10,11,4,6,36,64,304,540,69,80,18,13,3,1,0,0,1,0,1,7
13.5.2023_Dortmund_Mönchengladbach_5_2,34,13,12,8,55,45,551,459,90,87,10,12,0,2,0,0,0,3,10,4
14.5.2023_VfB Stuttgart_Leverkusen_1_1,9,12,1,2,53,47,520,470,86,85,7,14,3,4,0,0,0,0,7,3
14.5.2023_RB Leipzig_Werder Bremen_2_1,20,6,7,2,62,38,573,348,84,71,12,20,2,4,0,0,5,1,3,2
19.5.2023_Freiburg_Wolfsburg_2_0,16,9,7,2,43,57,366,488,81,81,15,16,1,3,1,0,2,0,4,4
20.5.2023_Hoffenheim_Union Berlin_4_2,10,18,5,3,42,58,384,487,75,81,15,15,4,5,0,0,2,1,1,5
20.5.2023_Werder Bremen_Köln_1_1,14,13,6,4,43,57,401,511,77,83,10,9,4,2,0,0,1,1,4,9
20.5.2023_Schalke_Eintracht Frankfurt_2_2,11,6,4,2,48,52,341,371,70,74,11,16,3,4,0,0,3,0,8,3
20.5.2023_Hertha_Bochum_1_1,14,16,3,4,51,49,328,322,64,64,7,10,1,1,0,0,1,1,9,5
20.5.2023_Bayern_RB Leipzig_1_3,15,14,4,7,60,40,575,388,87,79,8,11,1,1,0,0,3,0,7,2
21.5.2023_Mainz_VfB Stuttgart_1_4,10,7,6,6,46,54,421,486,77,82,18,11,3,1,0,0,1,0,6,3
21.5.2023_Augsburg_Dortmund_0_3,4,28,1,10,35,65,301,553,79,88,12,9,3,3,1,0,2,1,3,8
21.5.2023_Leverkusen_Mönchengladbach_2_2,13,11,5,6,46,54,546,619,86,89,12,15,3,3,1,0,1,1,2,3
27.5.2023_Bochum_Leverkusen_3_0,12,11,5,2,52,48,350,329,74,65,12,12,5,5,0,1,1,2,2,5
27.5.2023_Dortmund_Mainz_2_2,29,10,10,4,74,26,661,246,88,67,5,13,1,1,0,0,1,0,6,3
27.5.2023_Union Berlin_Werder Bremen_1_0,15,7,5,3,46,54,359,446,73,76,9,10,1,3,0,0,3,1,15,1
27.5.2023_Köln_Bayern_1_2,8,12,2,4,46,54,436,514,77,81,10,8,3,0,0,0,0,2,7,3
27.5.2023_Wolfsburg_Hertha_1_2,20,8,8,5,64,36,559,324,84,75,9,18,1,5,0,0,2,1,7,3
27.5.2023_RB Leipzig_Schalke_4_2,18,15,11,4,51,49,425,387,75,73,12,11,2,2,0,0,2,0,4,5
27.5.2023_Eintracht Frankfurt_Freiburg_2_1,15,14,6,7,61,39,544,352,82,75,13,10,4,2,0,0,1,2,3,6
27.5.2023_Mönchengladbach_Augsburg_2_0,19,9,7,2,75,25,805,264,91,71,5,19,0,1,0,1,4,2,4,4
27.5.2023_VfB Stuttgart_Hoffenheim_1_1,23,8,4,2,58,42,547,418,86,77,12,10,0,0,0,0,1,2,9,2
